player_id,player_name,season,team,G,GS,IP,TBF,W,L,S,HD,H,HR,BB,SO,ERA,WHIP,WAR,FIP,RA9,rRA9,rRA9pf,K_pct,BB_pct,HR_per9,K_minus_BB,K_pct_reg,BB_pct_reg,HR_per9_reg,ERA_reg,FIP_reg
11380,피어밴드,2018,18 P,27,26,163.1,707,8,8,0,0,186,24,38,141,4.3,1.37,3.39,4.7,4.96,4.94,4.87,0.1994342291371994,0.0537482319660537,1.3243408951563458,0.1456859971711457,0.19943347769560021,0.053847241211841895,1.3230790661115566,4.3015697984140635,4.700588148913318
11392,레일리,2016,16 P,31,31,184.2,808,8,10,0,0,207,21,51,147,4.34,1.4,4.32,4.73,5.12,5.01,4.8,0.1819306930693069,0.0631188118811881,1.026058631921824,0.1188118811881188,0.18186408855387257,0.0631778144985805,1.025261016463081,4.339209085613399,4.729966041422081
11392,레일리,2017,17 P,30,30,187.1,798,13,7,0,0,199,19,44,156,3.8,1.3,5.55,4.34,4.18,3.99,3.9,0.1954887218045112,0.0551378446115288,0.9139497594869054,0.1403508771929824,0.19539303988533627,0.05516547210861797,0.9141890616369556,3.800639361738491,4.341258900565115
11392,레일리,2018,18 P,30,30,178.1,775,11,13,0,0,180,24,54,178,4.74,1.31,3.66,4.69,5.35,5.24,5.05,0.2296774193548387,0.0696774193548387,1.2128017967434026,0.16,0.22950786881444749,0.06967919618256098,1.2122684240586623,4.738981596425169,4.690594724939562
11392,레일리,2019,19 P,30,30,181.0,791,5,14,0,0,191,10,65,140,3.88,1.41,3.81,3.78,4.38,4.14,3.98,0.1769911504424778,0.0821744627054361,0.4972375690607735,0.0948166877370417,0.17695939812201625,0.08209042445480441,0.49794312235554267,3.8783140611953533,3.780383944834985
11393,린드블럼,2016,16 P,30,30,177.1,791,10,13,0,0,197,28,77,148,5.28,1.55,3.39,5.54,5.53,5.5,5.25,0.1871049304677623,0.0973451327433628,1.4229249011857708,0.0897597977243995,0.18700661831921153,0.09721431277637176,1.419867154682553,5.273899621873115,5.535416680917289
11393,린드블럼,2018,18 P,26,26,168.2,681,15,4,0,0,142,16,38,157,2.88,1.07,6.71,3.99,2.99,2.99,3.19,0.2305433186490455,0.0558002936857562,0.8561236623067777,0.1747430249632892,0.23035872999019047,0.055884190585957984,0.8576671084450735,2.889914916783379,3.9947666385146308
11393,린드블럼,2019,19 P,30,30,194.2,773,20,3,0,0,165,13,29,189,2.5,1.0,6.75,2.73,2.64,2.59,2.83,0.2445019404915912,0.03751617076326,0.6024716786817714,0.2069857697283312,0.24412648089951583,0.03766659766042808,0.6025904112126473,2.505497741483373,2.7357370797129477
11410,김민우,2021,21 P,29,28,155.1,662,14,10,0,0,131,15,76,125,4.0,1.33,3.86,4.56,4.11,3.84,3.93,0.188821752265861,0.1148036253776435,0.8704061895551257,0.0740181268882175,0.18894220083491353,0.11457751812806648,0.8696210773370165,3.9969103598496716,4.55484168449494
11410,김민우,2022,22 P,29,29,163.0,711,6,11,0,0,143,16,84,129,4.36,1.39,2.86,4.61,4.53,4.31,4.33,0.1814345991561181,0.1181434599156118,0.8834355828220859,0.0632911392405063,0.18159551161991436,0.11782434653561309,0.8819029686074906,4.35337375654215,4.602788384150428
