player_id,player_name,season,team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,HP,IB,SB,CS,AVG,OBP,SLG,OPS,WAR,oWAR,dWAR,wRC+,R_per_PA,BB_pct,K_pct,HR_pct,ISO,1B,wOBA,BB_pct_reg,K_pct_reg,HR_pct_reg,ISO_reg,wOBA_reg,OBP_reg,SLG_reg
10178,오재원,2018,18 2B,132,521,473,78,148,24,1,15,81,41,119,2,0,15,6,0.313,0.369,0.463,0.832,3.73,3.35,0.38,115.9,0.153,0.0786948176583493,0.2284069097888675,0.0287907869481765,0.15,108,0.3636276391554703,0.0787110028490606,0.2282971061024422,0.028811604317413884,0.15010003474017672,0.3636740511017157,0.3690225221114818,0.4630983539183315
10180,이원석,2017,17 3B,121,459,411,55,109,20,1,18,62,34,80,4,2,2,0,0.265,0.323,0.45,0.773,0.91,1.27,-0.36,87.0,0.123,0.074074074074074,0.1742919389978213,0.0392156862745098,0.185,70,0.3343355119825708,0.07410671037120493,0.17426061956044295,0.03920517579328772,0.18499805786221613,0.33443525744415253,0.32312425523751326,0.45009868842981376
10180,이원석,2018,18 3B,128,543,479,74,144,30,1,20,93,52,103,7,1,2,1,0.301,0.374,0.493,0.867,2.31,2.78,-0.47,109.7,0.162,0.0957642725598526,0.1896869244935543,0.0368324125230202,0.192,93,0.3782872928176795,0.09574842552795884,0.1896527378409464,0.03683760561340084,0.1920187833352431,0.378304879917455,0.3740124201143262,0.4930392293113401
10180,이원석,2019,19 3B,111,455,395,44,97,20,0,19,76,43,73,8,0,2,1,0.246,0.327,0.441,0.768,1.29,1.63,-0.34,104.6,0.129,0.0945054945054945,0.1604395604395604,0.0417582417582417,0.195,58,0.3348351648351648,0.09451092586198391,0.16040653414229103,0.04171780200266358,0.19488498931255038,0.3348738420559364,0.32708820648152714,0.4409849574968349
10180,이원석,2021,21 3B,131,480,399,40,92,19,0,9,59,60,80,11,2,1,0,0.231,0.341,0.346,0.687,0.85,0.99,-0.14,88.0,0.112,0.125,0.1666666666666666,0.01875,0.1149999999999999,64,0.3110625,0.12497612744790491,0.16664813108404927,0.018764861382731965,0.1150685010706407,0.31115391671689174,0.34106507040274475,0.3461796616440606
10182,최주환,2017,17 2B,129,452,399,65,120,16,6,7,57,38,58,9,1,3,2,0.301,0.37,0.424,0.794,1.88,2.39,-0.51,110.9,0.141,0.084070796460177,0.1283185840707964,0.0154867256637168,0.123,91,0.3505088495575221,0.08408186925111324,0.12838826710331955,0.015528434580380451,0.12313489319342034,0.35057443360774876,0.37002242253698914,0.4241576085600758
10182,최주환,2018,18 2B,138,590,519,87,173,39,6,26,108,51,89,10,1,1,0,0.333,0.397,0.582,0.979,5.9,5.53,0.37,150.5,0.199,0.0864406779661016,0.1508474576271186,0.0440677966101694,0.2489999999999999,102,0.4186779661016949,0.0864418671526389,0.1508817079280454,0.044060334100998376,0.248920842866958,0.4186258116329874,0.3969725152998198,0.5818855173356497
10182,최주환,2020,20 2B,140,574,509,63,156,29,4,16,88,47,66,7,5,2,2,0.306,0.366,0.473,0.839,4.66,4.63,0.03,127.9,0.157,0.0818815331010452,0.1149825783972125,0.0278745644599303,0.1669999999999999,107,0.3651742160278745,0.08191522717976216,0.11504452554628346,0.0278793107015698,0.16700408536808573,0.36518269145984894,0.36601957526050827,0.47299388977400597
10182,최주환,2021,21 2B,116,470,406,50,104,16,0,18,67,53,84,9,4,2,1,0.256,0.353,0.429,0.782,2.44,2.29,0.15,112.4,0.141,0.1127659574468085,0.1787234042553191,0.0382978723404255,0.173,70,0.3478085106382979,0.11276755265911309,0.17867887696693782,0.038271546337779315,0.17294681319528288,0.34782385125440535,0.3530409742329516,0.42900725530953965
10182,최주환,2023,23 2B,134,478,426,48,100,24,0,20,63,44,94,4,4,0,0,0.235,0.31,0.432,0.742,1.0,1.56,-0.56,99.3,0.12,0.0920502092050209,0.1966527196652719,0.0418410041841004,0.197,56,0.325439330543933,0.09206006880116416,0.19655242770314285,0.041796991625317144,0.19686007391202542,0.3254748939356106,0.3101075921202696,0.431966207113726
10182,최주환,2025,25 1B,120,506,459,45,126,31,1,12,74,36,66,5,2,0,0,0.275,0.33,0.425,0.755,0.56,1.03,-0.47,111.4,0.124,0.0711462450592885,0.1304347826086956,0.0237154150197628,0.1499999999999999,82,0.3312450592885376,0.07120240736635243,0.1305096727121816,0.023723009373116187,0.15001090159324815,0.33128705042649303,0.3300663504585216,0.4250296272647883
