player_id,player_name,season,team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,HP,IB,SB,CS,AVG,OBP,SLG,OPS,WAR,oWAR,dWAR,wRC+,R_per_PA,BB_pct,K_pct,HR_pct,ISO,1B,wOBA
11255,강한울,2017,17 SS,135,448,412,58,125,9,3,0,24,26,57,0,0,12,7,0.303,0.344,0.34,0.684,1.48,1.26,0.22,71.4,0.1,0.05803571428571429,0.12723214285714285,0.0,0.03700000000000003,113,0.3008928571428572
11261,박찬호,2021,21 SS,131,483,418,51,103,15,5,1,59,54,73,0,0,9,4,0.246,0.331,0.313,0.644,1.59,1.45,0.14,77.2,0.095,0.11180124223602485,0.15113871635610765,0.002070393374741201,0.067,82,0.28879917184265014
11261,박찬호,2022,22 SS,130,566,493,81,134,22,0,4,45,57,67,1,0,42,8,0.272,0.344,0.341,0.685,3.53,3.26,0.27,94.1,0.108,0.10070671378091872,0.11837455830388692,0.007067137809187279,0.069,108,0.3047879858657244
11261,박찬호,2023,23 SS,130,507,452,73,136,18,4,3,52,40,56,2,0,30,8,0.301,0.356,0.378,0.734,4.23,3.77,0.46,109.5,0.127,0.07889546351084813,0.11045364891518737,0.005917159763313609,0.07700000000000001,111,0.32242603550295856
11261,박찬호,2024,24 SS,134,577,515,86,158,24,1,5,61,48,44,1,1,20,13,0.307,0.363,0.386,0.749,2.87,2.67,0.2,95.7,0.129,0.0831889081455806,0.07625649913344887,0.008665511265164644,0.07900000000000001,128,0.3299133448873483
11261,박찬호,2025,25 SS,134,595,516,75,148,18,2,5,42,62,69,3,0,27,6,0.287,0.363,0.359,0.722,4.56,4.25,0.3,107.3,0.127,0.10420168067226891,0.11596638655462185,0.008403361344537815,0.07200000000000001,123,0.3210252100840336
11264,필,2016,16 1B,132,544,499,71,156,37,1,20,86,33,70,5,0,10,3,0.313,0.357,0.511,0.868,1.66,1.98,-0.32,112.1,0.155,0.06066176470588235,0.12867647058823528,0.03676470588235294,0.198,98,0.3753676470588236
11268,노수광,2018,18 RF,135,588,515,93,161,21,8,8,53,48,86,13,0,25,4,0.313,0.383,0.431,0.814,2.91,2.95,-0.04,106.4,0.153,0.08163265306122448,0.14625850340136054,0.013605442176870748,0.118,124,0.3559013605442177
11334,심우준,2020,20 SS,144,535,476,58,112,16,3,3,51,37,98,2,0,35,11,0.235,0.291,0.3,0.591,0.12,0.15,-0.03,52.2,0.069,0.0691588785046729,0.18317757009345795,0.005607476635514018,0.065,90,0.2589719626168224
11334,심우준,2021,21 SS,139,460,407,61,109,20,2,6,48,32,65,4,0,16,6,0.268,0.323,0.371,0.694,2.4,1.94,0.45,81.0,0.102,0.06956521739130435,0.14130434782608695,0.013043478260869565,0.10299999999999998,81,0.3006304347826087
11334,심우준,2022,22 SS,132,449,388,69,93,8,2,4,34,43,75,2,0,23,2,0.24,0.316,0.302,0.618,1.31,1.42,-0.12,70.5,0.085,0.0957683741648107,0.16703786191536749,0.008908685968819599,0.062,79,0.27443207126948777
11339,김민혁,2023,23 RF,113,448,397,68,118,20,3,3,41,36,48,3,0,11,4,0.297,0.356,0.385,0.741,2.63,1.87,0.76,104.9,0.128,0.08035714285714286,0.10714285714285714,0.006696428571428571,0.08800000000000002,92,0.3246428571428572
11376,송성문,2022,22 3B,142,601,547,67,135,21,4,13,79,45,65,1,6,0,1,0.247,0.302,0.371,0.673,1.68,1.24,0.44,84.7,0.096,0.07487520798668885,0.10815307820299501,0.021630615640599003,0.124,97,0.2970881863560732
11376,송성문,2024,24 3B,142,602,527,88,179,29,4,19,104,64,82,3,2,21,0,0.34,0.409,0.518,0.927,6.33,6.03,0.29,148.9,0.191,0.10631229235880399,0.1362126245847176,0.03156146179401993,0.178,127,0.4029235880398671
11376,송성문,2025,25 3B,144,646,574,103,181,37,4,26,90,68,96,1,5,25,2,0.315,0.387,0.53,0.917,8.58,7.54,1.04,164.1,0.183,0.10526315789473684,0.14860681114551083,0.04024767801857585,0.21500000000000002,114,0.39809597523219814
11495,히메네스,2016,16 3B,135,579,523,101,161,36,0,26,102,39,67,10,2,18,9,0.308,0.363,0.526,0.889,4.97,4.18,0.79,122.8,0.162,0.06735751295336788,0.1157167530224525,0.044905008635578586,0.21800000000000003,99,0.3843523316062176
12511,로사리오,2016,16 1B,127,532,492,78,158,31,2,33,120,33,90,4,3,1,3,0.321,0.367,0.593,0.96,2.41,2.79,-0.38,130.4,0.184,0.06203007518796992,0.16917293233082706,0.06203007518796992,0.27199999999999996,92,0.4124812030075188
12511,로사리오,2017,17 1B,119,510,445,100,151,30,1,37,111,50,61,10,4,10,5,0.339,0.414,0.661,1.075,5.24,5.5,-0.26,172.0,0.23,0.09803921568627451,0.11960784313725491,0.07254901960784314,0.322,83,0.456843137254902
12514,고메즈,2016,16 SS,117,492,456,74,129,31,0,21,62,25,87,5,2,16,8,0.283,0.324,0.489,0.813,1.51,2.16,-0.65,93.4,0.132,0.0508130081300813,0.17682926829268292,0.042682926829268296,0.20600000000000002,77,0.3513211382113821
12516,이형종,2018,18 LF,118,485,437,83,138,27,0,13,42,31,82,12,0,6,4,0.316,0.377,0.467,0.844,2.69,3.0,-0.31,120.2,0.158,0.06391752577319587,0.16907216494845362,0.026804123711340205,0.15100000000000002,98,0.3687422680412371
12516,이형종,2019,19 LF,120,482,419,56,120,24,1,13,63,42,78,10,1,6,5,0.286,0.358,0.442,0.8,3.34,2.78,0.56,129.0,0.142,0.08713692946058091,0.16182572614107885,0.026970954356846474,0.15600000000000003,82,0.34970954356846473
12517,에반스,2016,16 1B,118,481,400,69,123,31,0,24,81,69,90,5,0,0,0,0.308,0.41,0.565,0.975,4.16,4.29,-0.13,148.7,0.197,0.14345114345114346,0.18711018711018712,0.0498960498960499,0.25699999999999995,68,0.4189189189189189
12517,에반스,2017,17 1B,138,581,514,82,152,19,0,27,90,61,114,3,0,2,0,0.296,0.372,0.49,0.862,3.11,2.74,0.37,128.0,0.162,0.10499139414802065,0.1962134251290878,0.04647160068846816,0.194,106,0.3776592082616179
12519,대니돈,2016,16 LF,129,497,417,65,123,33,1,16,70,70,72,5,4,1,0,0.295,0.399,0.494,0.893,2.83,2.83,-0.01,123.3,0.175,0.14084507042253522,0.1448692152917505,0.03219315895372234,0.199,73,0.3903420523138833
12534,최원준,2021,21 CF,143,668,589,82,174,21,6,4,44,61,68,11,0,40,13,0.295,0.37,0.372,0.742,3.04,2.93,0.11,107.0,0.131,0.09131736526946108,0.10179640718562874,0.005988023952095809,0.07700000000000001,143,0.33244011976047905
12534,최원준,2024,24 CF,136,508,438,75,128,23,3,9,56,50,66,8,0,21,9,0.292,0.371,0.42,0.791,2.24,2.5,-0.26,110.1,0.147,0.0984251968503937,0.12992125984251968,0.017716535433070866,0.128,93,0.3464566929133859
12534,최원준,2025,25 CF,126,449,413,62,100,13,3,6,44,23,71,6,0,26,8,0.242,0.289,0.332,0.621,-1.28,-0.13,-1.14,64.5,0.077,0.051224944320712694,0.15812917594654788,0.013363028953229399,0.09000000000000002,78,0.2752338530066815
12546,홍창기,2020,20 RF,135,507,408,87,114,29,6,5,39,83,87,10,1,11,5,0.279,0.411,0.417,0.828,4.59,3.92,0.67,138.7,0.171,0.16370808678500987,0.17159763313609466,0.009861932938856016,0.13799999999999996,74,0.369585798816568
12546,홍창기,2021,21 CF,144,651,524,103,172,26,2,4,52,109,95,16,4,23,8,0.328,0.456,0.408,0.864,7.14,7.25,-0.1,164.4,0.19,0.1674347158218126,0.14592933947772657,0.006144393241167435,0.07999999999999996,140,0.3932258064516129
12546,홍창기,2022,22 RF,118,525,437,76,125,19,4,1,51,59,75,19,0,13,4,0.286,0.39,0.355,0.745,3.64,2.89,0.75,128.2,0.141,0.11238095238095239,0.14285714285714285,0.0019047619047619048,0.069,101,0.3371238095238095
12546,홍창기,2023,23 RF,141,643,524,109,174,35,2,1,65,88,83,22,3,23,23,0.332,0.444,0.412,0.856,6.89,5.96,0.93,161.3,0.183,0.1368584758942457,0.1290824261275272,0.0015552099533437014,0.07999999999999996,136,0.38474339035769833
12546,홍창기,2024,24 RF,139,637,524,96,176,18,3,5,73,96,93,12,3,10,11,0.336,0.447,0.41,0.857,5.23,4.64,0.59,142.3,0.185,0.15070643642072212,0.14599686028257458,0.007849293563579277,0.07399999999999995,150,0.38712715855573004
12548,김동엽,2020,20 LF,115,451,413,60,129,21,0,20,74,29,79,4,0,4,4,0.312,0.36,0.508,0.868,1.7,1.65,0.05,118.6,0.163,0.06430155210643015,0.17516629711751663,0.04434589800443459,0.196,88,0.3766740576496674
12585,김태연,2022,22 3B,119,464,404,46,97,18,0,7,53,48,106,5,1,3,2,0.24,0.325,0.337,0.662,0.93,0.77,0.16,87.6,0.102,0.10344827586206896,0.22844827586206898,0.015086206896551725,0.09700000000000003,72,0.29818965517241375
12905,김혜성,2020,20 2B,142,553,499,80,142,24,6,7,61,46,94,2,0,25,8,0.285,0.345,0.399,0.744,2.88,2.35,0.53,100.0,0.126,0.08318264014466546,0.16998191681735986,0.012658227848101266,0.11400000000000005,105,0.3282640144665461
12905,김혜성,2021,21 SS,144,635,559,99,170,20,3,3,66,65,97,1,3,46,4,0.304,0.372,0.367,0.739,4.12,4.58,-0.46,107.6,0.129,0.10236220472440945,0.15275590551181104,0.004724409448818898,0.063,144,0.3311653543307087
12905,김혜성,2022,22 2B,129,566,516,81,164,18,7,4,48,47,83,0,3,34,7,0.318,0.373,0.403,0.776,5.2,4.35,0.85,121.6,0.138,0.08303886925795052,0.14664310954063603,0.007067137809187279,0.08500000000000002,135,0.3448409893992933
12905,김혜성,2023,23 2B,137,621,556,104,186,29,6,7,57,57,77,3,3,25,3,0.335,0.396,0.446,0.842,6.09,6.06,0.03,141.0,0.163,0.09178743961352658,0.12399355877616747,0.011272141706924315,0.11099999999999999,144,0.3718196457326891
12905,김혜성,2024,24 2B,127,567,509,90,166,26,4,11,75,47,62,4,2,30,6,0.326,0.383,0.458,0.841,5.33,4.63,0.69,124.1,0.16,0.08289241622574955,0.10934744268077601,0.019400352733686066,0.132,125,0.3688888888888889
12906,이정후,2017,17 CF,144,622,552,111,179,29,8,2,47,60,67,6,2,12,4,0.324,0.395,0.417,0.812,2.69,3.16,-0.47,114.2,0.153,0.09646302250803858,0.10771704180064309,0.003215434083601286,0.09299999999999997,140,0.36062700964630223
12906,이정후,2018,18 CF,109,520,459,81,163,34,2,6,57,42,58,8,3,11,4,0.355,0.412,0.477,0.889,3.92,3.68,0.24,129.2,0.178,0.08076923076923077,0.11153846153846154,0.011538461538461539,0.122,121,0.3874038461538462
12906,이정후,2019,19 LF,140,630,574,91,193,31,10,6,68,45,40,4,0,13,7,0.336,0.386,0.456,0.842,4.64,4.5,0.15,141.5,0.161,0.07142857142857142,0.06349206349206349,0.009523809523809525,0.12,146,0.3683174603174603
12906,이정후,2020,20 LF,140,617,544,85,181,49,5,15,101,59,47,4,6,12,2,0.333,0.397,0.524,0.921,6.37,5.55,0.82,149.8,0.189,0.09562398703403566,0.07617504051863858,0.024311183144246355,0.191,112,0.3972447325769854
12906,이정후,2021,21 RF,123,544,464,78,167,42,6,7,84,62,37,9,1,10,3,0.36,0.438,0.522,0.96,6.49,6.56,-0.07,171.8,0.205,0.11397058823529412,0.06801470588235294,0.012867647058823529,0.16200000000000003,112,0.41672794117647055
12906,이정후,2022,22 CF,142,627,553,85,193,36,10,23,113,66,32,5,12,5,0,0.349,0.421,0.575,0.996,8.77,8.57,0.2,186.4,0.212,0.10526315789473684,0.051036682615629984,0.03668261562998405,0.22599999999999998,124,0.43017543859649127
12922,박성한,2021,21 SS,135,471,407,53,123,21,1,4,44,49,73,1,0,12,5,0.302,0.377,0.388,0.765,4.26,4.03,0.24,110.3,0.139,0.1040339702760085,0.15498938428874734,0.008492569002123142,0.08600000000000002,97,0.33450106157112525
12922,박성한,2022,22 SS,140,564,494,68,147,24,4,2,56,60,81,2,1,12,8,0.298,0.375,0.374,0.749,5.55,4.67,0.87,111.6,0.134,0.10638297872340426,0.14361702127659576,0.0035460992907801418,0.07600000000000001,117,0.333563829787234
12922,박성한,2023,23 SS,128,529,459,53,122,19,0,9,47,58,56,1,1,4,1,0.266,0.347,0.366,0.713,3.66,3.29,0.37,99.7,0.12,0.10964083175803403,0.10586011342155009,0.017013232514177693,0.09999999999999998,94,0.31650283553875236
12922,박성한,2024,24 SS,137,564,489,78,147,24,0,10,67,64,86,2,3,13,3,0.301,0.38,0.411,0.791,3.72,3.62,0.1,104.0,0.145,0.11347517730496454,0.1524822695035461,0.01773049645390071,0.10999999999999999,113,0.35044326241134754
12922,박성한,2025,25 SS,127,538,452,73,124,23,2,7,48,79,93,3,1,5,6,0.274,0.384,0.381,0.765,5.28,4.74,0.55,120.8,0.149,0.14684014869888476,0.17286245353159851,0.013011152416356878,0.10699999999999998,92,0.3451672862453532
12936,김성윤,2025,25 RF,127,538,456,92,151,29,9,6,61,65,54,5,0,26,7,0.331,0.419,0.474,0.893,5.5,5.12,0.38,146.2,0.189,0.120817843866171,0.10037174721189591,0.011152416356877323,0.14299999999999996,107,0.38604089219330856
12943,조용호,2020,20 LF,132,482,409,73,121,15,0,0,32,64,83,2,1,12,3,0.296,0.392,0.333,0.725,1.95,1.64,0.31,102.1,0.135,0.13278008298755187,0.17219917012448133,0.0,0.03700000000000003,106,0.3298547717842324
12943,조용호,2022,22 RF,131,531,474,52,146,18,4,3,44,49,74,3,3,5,4,0.308,0.374,0.382,0.756,3.18,2.56,0.62,111.5,0.134,0.09227871939736347,0.1393596986817326,0.005649717514124294,0.07400000000000001,121,0.3376647834274953
12947,스크럭스,2017,17 1B,115,518,437,91,131,24,0,35,111,65,134,12,2,4,0,0.3,0.402,0.595,0.997,4.32,4.29,0.03,152.8,0.203,0.12548262548262548,0.25868725868725867,0.06756756756756757,0.295,72,0.42770270270270266
12950,버나디나,2017,17 CF,139,621,557,118,178,26,8,27,111,41,112,11,2,32,7,0.32,0.372,0.54,0.912,4.28,4.71,-0.44,126.2,0.168,0.06602254428341385,0.18035426731078905,0.043478260869565216,0.22000000000000003,117,0.39133655394524963
12950,버나디나,2018,18 CF,131,590,513,106,159,25,3,20,70,63,103,10,3,32,13,0.31,0.395,0.487,0.882,3.36,4.07,-0.71,125.3,0.175,0.10677966101694915,0.17457627118644067,0.03389830508474576,0.177,111,0.38655932203389837
12956,번즈,2017,17 2B,116,468,423,71,128,38,0,15,57,29,100,11,0,10,7,0.303,0.361,0.499,0.86,3.76,2.76,1.0,113.0,0.16,0.06196581196581197,0.21367521367521367,0.03205128205128205,0.196,75,0.3727350427350427
12956,번즈,2018,18 2B,133,505,462,80,124,34,5,23,64,33,133,9,2,5,2,0.268,0.329,0.513,0.842,2.57,2.59,-0.02,101.4,0.147,0.06534653465346535,0.2633663366336634,0.04554455445544554,0.245,62,0.3643762376237624
12961,러프,2017,17 1B,134,591,515,90,162,38,0,31,124,60,107,12,4,2,2,0.315,0.396,0.569,0.965,4.11,4.2,-0.09,139.5,0.196,0.10152284263959391,0.18104906937394247,0.05245346869712352,0.25399999999999995,93,0.41653130287648055
12961,러프,2018,18 1B,137,597,506,97,167,32,4,33,125,65,107,18,0,5,3,0.33,0.419,0.605,1.024,3.96,3.91,0.04,140.7,0.209,0.10887772194304858,0.17922948073701842,0.05527638190954774,0.27499999999999997,98,0.4379396984924623
12961,러프,2019,19 1B,133,568,472,80,138,35,2,22,101,80,87,7,6,6,3,0.292,0.396,0.515,0.911,4.08,3.76,0.33,145.2,0.181,0.14084507042253522,0.15316901408450703,0.03873239436619718,0.22300000000000003,79,0.3951408450704225
12991,로맥,2018,18 1B,141,616,528,102,167,19,0,43,107,72,123,10,0,10,5,0.316,0.404,0.597,1.001,5.68,5.07,0.6,146.0,0.211,0.11688311688311688,0.19967532467532467,0.0698051948051948,0.28099999999999997,105,0.4298051948051948
12991,로맥,2019,19 1B,137,589,504,86,139,28,1,29,95,73,117,6,3,6,3,0.276,0.37,0.508,0.878,3.31,3.79,-0.48,140.1,0.168,0.12393887945670629,0.19864176570458403,0.04923599320882852,0.23199999999999998,81,0.38176570458404074
12991,로맥,2020,20 1B,139,586,485,85,137,32,0,32,91,91,116,6,5,4,2,0.282,0.399,0.546,0.945,4.61,4.64,-0.03,146.4,0.197,0.1552901023890785,0.19795221843003413,0.05460750853242321,0.26400000000000007,73,0.4094197952218429
12995,로하스,2018,18 CF,144,645,564,114,172,30,1,43,114,71,142,7,4,18,13,0.305,0.388,0.59,0.978,6.55,6.15,0.4,140.9,0.201,0.11007751937984496,0.22015503875968992,0.06666666666666667,0.285,98,0.4205736434108527
12995,로하스,2019,19 LF,142,578,521,68,168,30,3,24,104,49,120,3,5,4,4,0.322,0.381,0.53,0.911,5.69,5.99,-0.31,150.8,0.177,0.0847750865051903,0.20761245674740483,0.04152249134948097,0.20800000000000002,111,0.39467128027681664
12995,로하스,2020,20 RF,142,628,550,116,192,39,1,47,135,65,132,5,5,0,1,0.349,0.417,0.68,1.097,9.34,8.85,0.49,181.5,0.24,0.1035031847133758,0.21019108280254778,0.07484076433121019,0.33100000000000007,105,0.4645700636942675
12995,로하스,2024,24 RF,144,670,572,108,188,39,1,32,112,88,115,6,9,2,1,0.329,0.421,0.568,0.989,6.71,6.55,0.16,153.3,0.211,0.13134328358208955,0.17164179104477612,0.04776119402985075,0.23899999999999993,116,0.4278059701492537
13056,신민재,2024,24 2B,128,474,387,78,115,11,6,0,40,64,47,5,1,32,11,0.297,0.401,0.357,0.758,2.72,3.19,-0.47,114.2,0.148,0.1350210970464135,0.09915611814345991,0.0,0.06,98,0.33474683544303796
13056,신민재,2025,25 2B,135,538,463,87,145,15,7,1,61,62,57,3,0,15,9,0.313,0.395,0.382,0.777,3.49,4.18,-0.69,128.8,0.151,0.11524163568773234,0.10594795539033457,0.0018587360594795538,0.069,122,0.3457434944237918
13069,호잉,2018,18 RF,142,590,529,85,162,47,2,30,110,51,93,5,10,23,9,0.306,0.369,0.573,0.942,4.86,4.05,0.81,131.6,0.185,0.08644067796610169,0.1576271186440678,0.05084745762711865,0.26699999999999996,83,0.4043898305084746
13069,호잉,2019,19 RF,124,525,476,74,135,26,2,18,73,38,90,5,5,22,7,0.284,0.34,0.46,0.8,3.92,3.24,0.68,118.7,0.136,0.07238095238095238,0.17142857142857143,0.03428571428571429,0.17600000000000005,89,0.3487428571428572
13112,문성주,2023,23 LF,136,534,449,77,132,21,4,2,57,67,34,8,0,24,14,0.294,0.392,0.372,0.764,3.69,2.98,0.72,129.1,0.146,0.1254681647940075,0.06367041198501873,0.003745318352059925,0.07800000000000001,105,0.34230337078651685
13112,문성주,2025,25 RF,135,542,475,57,145,20,2,3,70,54,59,4,0,4,3,0.305,0.375,0.375,0.75,2.61,2.31,0.31,115.1,0.135,0.0996309963099631,0.1088560885608856,0.005535055350553505,0.07,120,0.3355719557195572
13137,정은원,2019,19 2B,142,624,564,83,148,27,6,8,57,48,101,0,0,14,7,0.262,0.317,0.374,0.691,1.61,2.03,-0.43,88.1,0.101,0.07692307692307693,0.16185897435897437,0.01282051282051282,0.11199999999999999,107,0.30314102564102563
13137,정은원,2021,21 2B,139,608,495,85,140,22,5,6,39,105,105,1,1,19,11,0.283,0.407,0.384,0.791,4.59,4.99,-0.4,132.1,0.159,0.17269736842105263,0.17269736842105263,0.009868421052631578,0.10100000000000003,107,0.3569736842105263
13137,정은원,2022,22 2B,140,601,508,67,139,20,2,8,49,85,109,1,0,10,6,0.274,0.377,0.368,0.745,3.21,3.78,-0.57,116.7,0.135,0.14143094841930118,0.18136439267886856,0.013311148086522463,0.09399999999999997,109,0.3358069883527455
13137,정은원,2023,23 2B,122,459,388,50,86,12,0,2,30,62,73,3,1,6,3,0.222,0.333,0.268,0.601,0.76,0.86,-0.09,76.1,0.089,0.13507625272331156,0.15904139433551198,0.004357298474945534,0.04600000000000001,72,0.2798692810457516
13145,한동희,2020,20 3B,135,531,461,62,128,22,0,17,67,57,97,5,0,0,3,0.278,0.361,0.436,0.797,2.38,1.99,0.39,106.6,0.146,0.10734463276836158,0.18267419962335216,0.032015065913371,0.15799999999999997,89,0.34986817325800385
13145,한동희,2021,21 3B,129,496,424,54,113,24,0,17,69,61,95,6,1,0,1,0.267,0.364,0.443,0.807,3.09,2.9,0.2,118.4,0.151,0.12298387096774194,0.19153225806451613,0.034274193548387094,0.176,72,0.35618951612903227
13145,한동희,2022,22 3B,129,499,456,43,140,27,0,14,65,33,64,6,2,0,0,0.307,0.359,0.458,0.817,2.84,3.4,-0.55,124.2,0.149,0.06613226452905811,0.1282565130260521,0.028056112224448898,0.15100000000000002,99,0.35849699398797596
13168,강백호,2018,18 LF,138,585,527,108,153,32,2,29,84,52,124,3,0,3,5,0.29,0.356,0.524,0.88,2.06,2.74,-0.68,115.9,0.165,0.08888888888888889,0.21196581196581196,0.04957264957264957,0.23400000000000004,90,0.38105982905982905
13168,강백호,2019,19 RF,116,505,438,72,147,29,1,13,65,61,87,2,4,9,5,0.336,0.416,0.495,0.911,4.53,4.78,-0.25,155.8,0.184,0.12079207920792079,0.17227722772277226,0.02574257425742574,0.15899999999999997,104,0.39968316831683176
13168,강백호,2020,20 1B,129,574,500,95,165,36,1,23,89,66,93,5,9,7,2,0.33,0.411,0.544,0.955,5.7,5.41,0.29,152.6,0.202,0.11498257839721254,0.16202090592334495,0.04006968641114982,0.21400000000000002,105,0.41503484320557493
13168,강백호,2021,21 1B,142,627,516,76,179,40,1,16,102,103,85,0,10,10,5,0.347,0.45,0.521,0.971,7.02,6.94,0.08,168.7,0.212,0.16427432216905902,0.13556618819776714,0.025518341307814992,0.17400000000000004,122,0.4237161084529506
13168,강백호,2024,24 DH,144,614,550,92,159,27,0,26,96,59,127,3,4,6,2,0.289,0.36,0.48,0.84,2.19,2.53,-0.34,112.3,0.154,0.09609120521172639,0.20684039087947884,0.04234527687296417,0.191,106,0.3682410423452768
13288,샌즈,2019,19 RF,139,613,525,100,160,39,1,28,113,77,101,6,1,1,2,0.305,0.396,0.543,0.939,5.9,6.58,-0.68,166.8,0.19,0.12561174551386622,0.16476345840130505,0.04567699836867863,0.23800000000000004,92,0.4066557911908646
13927,페르난데스,2019,19 DH,144,645,572,87,197,34,0,15,88,61,54,6,4,1,2,0.344,0.409,0.483,0.892,5.4,5.61,-0.21,160.7,0.177,0.09457364341085271,0.08372093023255814,0.023255813953488372,0.139,148,0.39195348837209304
13927,페르난데스,2020,20 DH,144,668,586,104,199,29,0,21,105,58,42,13,1,0,1,0.34,0.404,0.497,0.901,4.78,4.5,0.27,148.9,0.183,0.08682634730538923,0.06287425149700598,0.03143712574850299,0.15699999999999997,149,0.3935928143712575
13927,페르난데스,2021,21 1B,141,617,540,73,170,24,0,15,81,65,35,6,3,0,2,0.315,0.391,0.443,0.834,3.31,3.59,-0.28,140.0,0.161,0.1053484602917342,0.05672609400324149,0.024311183144246355,0.128,131,0.3691085899513776
14125,노시환,2021,21 3B,107,458,380,56,103,18,1,18,84,73,107,1,9,5,2,0.271,0.386,0.466,0.852,4.31,3.75,0.56,141.6,0.17,0.15938864628820962,0.2336244541484716,0.039301310043668124,0.195,66,0.37578602620087337
14125,노시환,2022,22 3B,115,490,434,55,122,24,1,6,59,48,95,4,1,6,2,0.281,0.355,0.382,0.737,1.94,1.97,-0.03,109.6,0.127,0.09795918367346938,0.19387755102040816,0.012244897959183673,0.10099999999999998,91,0.3299795918367347
14125,노시환,2023,23 3B,131,595,514,85,153,30,1,31,101,74,118,4,5,2,1,0.298,0.388,0.541,0.929,6.74,6.38,0.35,160.0,0.188,0.12436974789915967,0.19831932773109243,0.052100840336134456,0.24300000000000005,91,0.40294117647058825
14125,노시환,2024,24 3B,136,601,526,88,143,20,2,24,89,60,129,11,9,6,0,0.272,0.356,0.454,0.81,2.49,2.58,-0.08,106.5,0.145,0.09983361064891846,0.2146422628951747,0.03993344425956739,0.182,97,0.35722129783693846
14125,노시환,2025,25 3B,144,624,539,97,140,28,2,32,101,70,125,11,10,14,5,0.26,0.354,0.497,0.851,4.88,4.47,0.41,129.7,0.156,0.11217948717948718,0.20032051282051283,0.05128205128205128,0.237,78,0.3712179487179487
14137,문보경,2022,22 3B,126,466,406,52,128,22,3,9,56,47,56,1,1,7,0,0.315,0.382,0.451,0.833,4.27,3.79,0.47,141.9,0.157,0.10085836909871244,0.12017167381974249,0.019313304721030045,0.136,94,0.3616094420600859
14137,문보경,2023,23 3B,131,542,469,77,141,29,5,10,72,58,83,2,2,9,8,0.301,0.377,0.448,0.825,4.12,4.45,-0.33,138.5,0.158,0.1070110701107011,0.15313653136531366,0.01845018450184502,0.14700000000000002,97,0.3574169741697417
14137,문보경,2024,24 3B,144,602,519,80,156,35,3,22,101,65,112,2,3,7,6,0.301,0.372,0.507,0.879,4.46,4.61,-0.15,130.4,0.169,0.1079734219269103,0.18604651162790697,0.036544850498338874,0.20600000000000002,96,0.3774750830564784
14137,문보경,2025,25 3B,141,607,515,91,142,21,1,24,108,79,108,4,3,3,1,0.276,0.371,0.46,0.831,4.18,4.72,-0.53,135.5,0.159,0.1301482701812191,0.17792421746293247,0.039538714991762765,0.184,96,0.36494233937397036
14160,고승민,2024,24 2B,120,532,481,79,148,27,6,14,87,41,78,1,0,5,4,0.308,0.358,0.476,0.834,3.18,3.06,0.12,107.9,0.152,0.07706766917293233,0.14661654135338345,0.02631578947368421,0.16799999999999998,101,0.361484962406015
14160,고승민,2025,25 2B,121,538,469,71,127,21,2,4,45,56,83,3,1,5,1,0.271,0.35,0.35,0.7,2.05,1.66,0.39,94.3,0.118,0.10408921933085502,0.15427509293680297,0.007434944237918215,0.07899999999999996,100,0.31247211895910787
14181,오선우,2025,25 1B,124,474,437,58,116,17,1,18,56,34,158,3,2,0,2,0.265,0.323,0.432,0.755,0.03,0.95,-0.92,105.0,0.124,0.07172995780590717,0.3333333333333333,0.0379746835443038,0.16699999999999998,80,0.3329746835443038
14220,서호철,2024,24 3B,141,567,512,68,146,19,3,10,61,30,101,16,0,1,3,0.285,0.342,0.393,0.735,1.44,1.32,0.11,93.3,0.123,0.05291005291005291,0.1781305114638448,0.01763668430335097,0.10800000000000004,114,0.3239329805996473
14224,터커,2020,20 RF,142,631,542,100,166,40,0,32,113,76,67,9,3,0,2,0.306,0.398,0.557,0.955,4.97,5.72,-0.75,150.1,0.198,0.12044374009508717,0.10618066561014262,0.05071315372424723,0.25100000000000006,94,0.4129635499207607
14224,터커,2021,21 RF,127,539,468,42,111,24,1,9,59,61,66,8,1,0,0,0.237,0.334,0.35,0.684,0.25,0.5,-0.25,89.0,0.109,0.11317254174397032,0.12244897959183673,0.016697588126159554,0.11299999999999999,77,0.3105380333951762
14587,최지훈,2020,20 RF,127,520,466,66,120,19,5,1,27,38,80,5,0,18,6,0.258,0.318,0.326,0.644,0.7,-0.01,0.7,65.4,0.088,0.07307692307692308,0.15384615384615385,0.0019230769230769232,0.068,95,0.28596153846153843
14587,최지훈,2021,21 RF,136,534,461,75,121,19,6,5,45,51,71,8,0,26,6,0.262,0.342,0.362,0.704,2.38,1.85,0.52,90.1,0.114,0.09550561797752809,0.13295880149812733,0.009363295880149813,0.09999999999999998,91,0.31140449438202245
14587,최지훈,2022,22 CF,144,640,569,93,173,32,4,10,61,47,77,7,0,31,7,0.304,0.362,0.427,0.789,5.87,4.58,1.3,118.9,0.142,0.0734375,0.1203125,0.015625,0.123,127,0.34159375
14587,최지훈,2023,23 CF,117,503,462,65,124,19,8,2,30,29,50,3,0,21,2,0.268,0.315,0.357,0.672,1.3,1.65,-0.36,83.4,0.101,0.05765407554671968,0.09940357852882704,0.003976143141153081,0.08899999999999997,95,0.29425447316103376
