player_id,player_name,season,team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,HP,IB,SB,CS,AVG,OBP,SLG,OPS,WAR,oWAR,dWAR,wRC+,R_per_PA,BB_pct,K_pct,HR_pct,ISO,1B,wOBA,PA_next,BB_pct_next,K_pct_next,HR_pct_next,ISO_next,wOBA_next,OBP_next,SLG_next,wRC+_next,WAR_next,oWAR_next
12546,홍창기,2020,20 RF,135,507,408,87,114,29,6,5,39,83,87,10,1,11,5,0.279,0.411,0.417,0.828,4.59,3.92,0.67,138.7,0.171,0.16370808678500987,0.17159763313609466,0.009861932938856016,0.13799999999999996,74,0.369585798816568,651,0.1674347158218126,0.14592933947772657,0.006144393241167435,0.07999999999999996,0.3932258064516129,0.456,0.408,164.4,7.14,7.25
12546,홍창기,2021,21 CF,144,651,524,103,172,26,2,4,52,109,95,16,4,23,8,0.328,0.456,0.408,0.864,7.14,7.25,-0.1,164.4,0.19,0.1674347158218126,0.14592933947772657,0.006144393241167435,0.07999999999999996,140,0.3932258064516129,525,0.11238095238095239,0.14285714285714285,0.0019047619047619048,0.069,0.3371238095238095,0.39,0.355,128.2,3.64,2.89
12546,홍창기,2022,22 RF,118,525,437,76,125,19,4,1,51,59,75,19,0,13,4,0.286,0.39,0.355,0.745,3.64,2.89,0.75,128.2,0.141,0.11238095238095239,0.14285714285714285,0.0019047619047619048,0.069,101,0.3371238095238095,643,0.1368584758942457,0.1290824261275272,0.0015552099533437014,0.07999999999999996,0.38474339035769833,0.444,0.412,161.3,6.89,5.96
12546,홍창기,2023,23 RF,141,643,524,109,174,35,2,1,65,88,83,22,3,23,23,0.332,0.444,0.412,0.856,6.89,5.96,0.93,161.3,0.183,0.1368584758942457,0.1290824261275272,0.0015552099533437014,0.07999999999999996,136,0.38474339035769833,637,0.15070643642072212,0.14599686028257458,0.007849293563579277,0.07399999999999995,0.38712715855573004,0.447,0.41,142.3,5.23,4.64
12905,김혜성,2020,20 2B,142,553,499,80,142,24,6,7,61,46,94,2,0,25,8,0.285,0.345,0.399,0.744,2.88,2.35,0.53,100.0,0.126,0.08318264014466546,0.16998191681735986,0.012658227848101266,0.11400000000000005,105,0.3282640144665461,635,0.10236220472440945,0.15275590551181104,0.004724409448818898,0.063,0.3311653543307087,0.372,0.367,107.6,4.12,4.58
12905,김혜성,2021,21 SS,144,635,559,99,170,20,3,3,66,65,97,1,3,46,4,0.304,0.372,0.367,0.739,4.12,4.58,-0.46,107.6,0.129,0.10236220472440945,0.15275590551181104,0.004724409448818898,0.063,144,0.3311653543307087,566,0.08303886925795052,0.14664310954063603,0.007067137809187279,0.08500000000000002,0.3448409893992933,0.373,0.403,121.6,5.2,4.35
12905,김혜성,2022,22 2B,129,566,516,81,164,18,7,4,48,47,83,0,3,34,7,0.318,0.373,0.403,0.776,5.2,4.35,0.85,121.6,0.138,0.08303886925795052,0.14664310954063603,0.007067137809187279,0.08500000000000002,135,0.3448409893992933,621,0.09178743961352658,0.12399355877616747,0.011272141706924315,0.11099999999999999,0.3718196457326891,0.396,0.446,141.0,6.09,6.06
12905,김혜성,2023,23 2B,137,621,556,104,186,29,6,7,57,57,77,3,3,25,3,0.335,0.396,0.446,0.842,6.09,6.06,0.03,141.0,0.163,0.09178743961352658,0.12399355877616747,0.011272141706924315,0.11099999999999999,144,0.3718196457326891,567,0.08289241622574955,0.10934744268077601,0.019400352733686066,0.132,0.3688888888888889,0.383,0.458,124.1,5.33,4.63
12906,이정후,2017,17 CF,144,622,552,111,179,29,8,2,47,60,67,6,2,12,4,0.324,0.395,0.417,0.812,2.69,3.16,-0.47,114.2,0.153,0.09646302250803858,0.10771704180064309,0.003215434083601286,0.09299999999999997,140,0.36062700964630223,520,0.08076923076923077,0.11153846153846154,0.011538461538461539,0.122,0.3874038461538462,0.412,0.477,129.2,3.92,3.68
12906,이정후,2018,18 CF,109,520,459,81,163,34,2,6,57,42,58,8,3,11,4,0.355,0.412,0.477,0.889,3.92,3.68,0.24,129.2,0.178,0.08076923076923077,0.11153846153846154,0.011538461538461539,0.122,121,0.3874038461538462,630,0.07142857142857142,0.06349206349206349,0.009523809523809525,0.12,0.3683174603174603,0.386,0.456,141.5,4.64,4.5
12906,이정후,2019,19 LF,140,630,574,91,193,31,10,6,68,45,40,4,0,13,7,0.336,0.386,0.456,0.842,4.64,4.5,0.15,141.5,0.161,0.07142857142857142,0.06349206349206349,0.009523809523809525,0.12,146,0.3683174603174603,617,0.09562398703403566,0.07617504051863858,0.024311183144246355,0.191,0.3972447325769854,0.397,0.524,149.8,6.37,5.55
12906,이정후,2020,20 LF,140,617,544,85,181,49,5,15,101,59,47,4,6,12,2,0.333,0.397,0.524,0.921,6.37,5.55,0.82,149.8,0.189,0.09562398703403566,0.07617504051863858,0.024311183144246355,0.191,112,0.3972447325769854,544,0.11397058823529412,0.06801470588235294,0.012867647058823529,0.16200000000000003,0.41672794117647055,0.438,0.522,171.8,6.49,6.56
12906,이정후,2021,21 RF,123,544,464,78,167,42,6,7,84,62,37,9,1,10,3,0.36,0.438,0.522,0.96,6.49,6.56,-0.07,171.8,0.205,0.11397058823529412,0.06801470588235294,0.012867647058823529,0.16200000000000003,112,0.41672794117647055,627,0.10526315789473684,0.051036682615629984,0.03668261562998405,0.22599999999999998,0.43017543859649127,0.421,0.575,186.4,8.77,8.57
12922,박성한,2021,21 SS,135,471,407,53,123,21,1,4,44,49,73,1,0,12,5,0.302,0.377,0.388,0.765,4.26,4.03,0.24,110.3,0.139,0.1040339702760085,0.15498938428874734,0.008492569002123142,0.08600000000000002,97,0.33450106157112525,564,0.10638297872340426,0.14361702127659576,0.0035460992907801418,0.07600000000000001,0.333563829787234,0.375,0.374,111.6,5.55,4.67
12922,박성한,2022,22 SS,140,564,494,68,147,24,4,2,56,60,81,2,1,12,8,0.298,0.375,0.374,0.749,5.55,4.67,0.87,111.6,0.134,0.10638297872340426,0.14361702127659576,0.0035460992907801418,0.07600000000000001,117,0.333563829787234,529,0.10964083175803403,0.10586011342155009,0.017013232514177693,0.09999999999999998,0.31650283553875236,0.347,0.366,99.7,3.66,3.29
12922,박성한,2023,23 SS,128,529,459,53,122,19,0,9,47,58,56,1,1,4,1,0.266,0.347,0.366,0.713,3.66,3.29,0.37,99.7,0.12,0.10964083175803403,0.10586011342155009,0.017013232514177693,0.09999999999999998,94,0.31650283553875236,564,0.11347517730496454,0.1524822695035461,0.01773049645390071,0.10999999999999999,0.35044326241134754,0.38,0.411,104.0,3.72,3.62
12922,박성한,2024,24 SS,137,564,489,78,147,24,0,10,67,64,86,2,3,13,3,0.301,0.38,0.411,0.791,3.72,3.62,0.1,104.0,0.145,0.11347517730496454,0.1524822695035461,0.01773049645390071,0.10999999999999999,113,0.35044326241134754,538,0.14684014869888476,0.17286245353159851,0.013011152416356878,0.10699999999999998,0.3451672862453532,0.384,0.381,120.8,5.28,4.74
12950,버나디나,2017,17 CF,139,621,557,118,178,26,8,27,111,41,112,11,2,32,7,0.32,0.372,0.54,0.912,4.28,4.71,-0.44,126.2,0.168,0.06602254428341385,0.18035426731078905,0.043478260869565216,0.22000000000000003,117,0.39133655394524963,590,0.10677966101694915,0.17457627118644067,0.03389830508474576,0.177,0.38655932203389837,0.395,0.487,125.3,3.36,4.07
12956,번즈,2017,17 2B,116,468,423,71,128,38,0,15,57,29,100,11,0,10,7,0.303,0.361,0.499,0.86,3.76,2.76,1.0,113.0,0.16,0.06196581196581197,0.21367521367521367,0.03205128205128205,0.196,75,0.3727350427350427,505,0.06534653465346535,0.2633663366336634,0.04554455445544554,0.245,0.3643762376237624,0.329,0.513,101.4,2.57,2.59
12961,러프,2017,17 1B,134,591,515,90,162,38,0,31,124,60,107,12,4,2,2,0.315,0.396,0.569,0.965,4.11,4.2,-0.09,139.5,0.196,0.10152284263959391,0.18104906937394247,0.05245346869712352,0.25399999999999995,93,0.41653130287648055,597,0.10887772194304858,0.17922948073701842,0.05527638190954774,0.27499999999999997,0.4379396984924623,0.419,0.605,140.7,3.96,3.91
12961,러프,2018,18 1B,137,597,506,97,167,32,4,33,125,65,107,18,0,5,3,0.33,0.419,0.605,1.024,3.96,3.91,0.04,140.7,0.209,0.10887772194304858,0.17922948073701842,0.05527638190954774,0.27499999999999997,98,0.4379396984924623,568,0.14084507042253522,0.15316901408450703,0.03873239436619718,0.22300000000000003,0.3951408450704225,0.396,0.515,145.2,4.08,3.76
12991,로맥,2018,18 1B,141,616,528,102,167,19,0,43,107,72,123,10,0,10,5,0.316,0.404,0.597,1.001,5.68,5.07,0.6,146.0,0.211,0.11688311688311688,0.19967532467532467,0.0698051948051948,0.28099999999999997,105,0.4298051948051948,589,0.12393887945670629,0.19864176570458403,0.04923599320882852,0.23199999999999998,0.38176570458404074,0.37,0.508,140.1,3.31,3.79
12991,로맥,2019,19 1B,137,589,504,86,139,28,1,29,95,73,117,6,3,6,3,0.276,0.37,0.508,0.878,3.31,3.79,-0.48,140.1,0.168,0.12393887945670629,0.19864176570458403,0.04923599320882852,0.23199999999999998,81,0.38176570458404074,586,0.1552901023890785,0.19795221843003413,0.05460750853242321,0.26400000000000007,0.4094197952218429,0.399,0.546,146.4,4.61,4.64
12995,로하스,2018,18 CF,144,645,564,114,172,30,1,43,114,71,142,7,4,18,13,0.305,0.388,0.59,0.978,6.55,6.15,0.4,140.9,0.201,0.11007751937984496,0.22015503875968992,0.06666666666666667,0.285,98,0.4205736434108527,578,0.0847750865051903,0.20761245674740483,0.04152249134948097,0.20800000000000002,0.39467128027681664,0.381,0.53,150.8,5.69,5.99
12995,로하스,2019,19 LF,142,578,521,68,168,30,3,24,104,49,120,3,5,4,4,0.322,0.381,0.53,0.911,5.69,5.99,-0.31,150.8,0.177,0.0847750865051903,0.20761245674740483,0.04152249134948097,0.20800000000000002,111,0.39467128027681664,628,0.1035031847133758,0.21019108280254778,0.07484076433121019,0.33100000000000007,0.4645700636942675,0.417,0.68,181.5,9.34,8.85
13056,신민재,2024,24 2B,128,474,387,78,115,11,6,0,40,64,47,5,1,32,11,0.297,0.401,0.357,0.758,2.72,3.19,-0.47,114.2,0.148,0.1350210970464135,0.09915611814345991,0.0,0.06,98,0.33474683544303796,538,0.11524163568773234,0.10594795539033457,0.0018587360594795538,0.069,0.3457434944237918,0.395,0.382,128.8,3.49,4.18
13069,호잉,2018,18 RF,142,590,529,85,162,47,2,30,110,51,93,5,10,23,9,0.306,0.369,0.573,0.942,4.86,4.05,0.81,131.6,0.185,0.08644067796610169,0.1576271186440678,0.05084745762711865,0.26699999999999996,83,0.4043898305084746,525,0.07238095238095238,0.17142857142857143,0.03428571428571429,0.17600000000000005,0.3487428571428572,0.34,0.46,118.7,3.92,3.24
13137,정은원,2021,21 2B,139,608,495,85,140,22,5,6,39,105,105,1,1,19,11,0.283,0.407,0.384,0.791,4.59,4.99,-0.4,132.1,0.159,0.17269736842105263,0.17269736842105263,0.009868421052631578,0.10100000000000003,107,0.3569736842105263,601,0.14143094841930118,0.18136439267886856,0.013311148086522463,0.09399999999999997,0.3358069883527455,0.377,0.368,116.7,3.21,3.78
13137,정은원,2022,22 2B,140,601,508,67,139,20,2,8,49,85,109,1,0,10,6,0.274,0.377,0.368,0.745,3.21,3.78,-0.57,116.7,0.135,0.14143094841930118,0.18136439267886856,0.013311148086522463,0.09399999999999997,109,0.3358069883527455,459,0.13507625272331156,0.15904139433551198,0.004357298474945534,0.04600000000000001,0.2798692810457516,0.333,0.268,76.1,0.76,0.86
13145,한동희,2020,20 3B,135,531,461,62,128,22,0,17,67,57,97,5,0,0,3,0.278,0.361,0.436,0.797,2.38,1.99,0.39,106.6,0.146,0.10734463276836158,0.18267419962335216,0.032015065913371,0.15799999999999997,89,0.34986817325800385,496,0.12298387096774194,0.19153225806451613,0.034274193548387094,0.176,0.35618951612903227,0.364,0.443,118.4,3.09,2.9
13145,한동희,2021,21 3B,129,496,424,54,113,24,0,17,69,61,95,6,1,0,1,0.267,0.364,0.443,0.807,3.09,2.9,0.2,118.4,0.151,0.12298387096774194,0.19153225806451613,0.034274193548387094,0.176,72,0.35618951612903227,499,0.06613226452905811,0.1282565130260521,0.028056112224448898,0.15100000000000002,0.35849699398797596,0.359,0.458,124.2,2.84,3.4
13168,강백호,2018,18 LF,138,585,527,108,153,32,2,29,84,52,124,3,0,3,5,0.29,0.356,0.524,0.88,2.06,2.74,-0.68,115.9,0.165,0.08888888888888889,0.21196581196581196,0.04957264957264957,0.23400000000000004,90,0.38105982905982905,505,0.12079207920792079,0.17227722772277226,0.02574257425742574,0.15899999999999997,0.39968316831683176,0.416,0.495,155.8,4.53,4.78
13168,강백호,2019,19 RF,116,505,438,72,147,29,1,13,65,61,87,2,4,9,5,0.336,0.416,0.495,0.911,4.53,4.78,-0.25,155.8,0.184,0.12079207920792079,0.17227722772277226,0.02574257425742574,0.15899999999999997,104,0.39968316831683176,574,0.11498257839721254,0.16202090592334495,0.04006968641114982,0.21400000000000002,0.41503484320557493,0.411,0.544,152.6,5.7,5.41
13168,강백호,2020,20 1B,129,574,500,95,165,36,1,23,89,66,93,5,9,7,2,0.33,0.411,0.544,0.955,5.7,5.41,0.29,152.6,0.202,0.11498257839721254,0.16202090592334495,0.04006968641114982,0.21400000000000002,105,0.41503484320557493,627,0.16427432216905902,0.13556618819776714,0.025518341307814992,0.17400000000000004,0.4237161084529506,0.45,0.521,168.7,7.02,6.94
13927,페르난데스,2019,19 DH,144,645,572,87,197,34,0,15,88,61,54,6,4,1,2,0.344,0.409,0.483,0.892,5.4,5.61,-0.21,160.7,0.177,0.09457364341085271,0.08372093023255814,0.023255813953488372,0.139,148,0.39195348837209304,668,0.08682634730538923,0.06287425149700598,0.03143712574850299,0.15699999999999997,0.3935928143712575,0.404,0.497,148.9,4.78,4.5
13927,페르난데스,2020,20 DH,144,668,586,104,199,29,0,21,105,58,42,13,1,0,1,0.34,0.404,0.497,0.901,4.78,4.5,0.27,148.9,0.183,0.08682634730538923,0.06287425149700598,0.03143712574850299,0.15699999999999997,149,0.3935928143712575,617,0.1053484602917342,0.05672609400324149,0.024311183144246355,0.128,0.3691085899513776,0.391,0.443,140.0,3.31,3.59
14125,노시환,2021,21 3B,107,458,380,56,103,18,1,18,84,73,107,1,9,5,2,0.271,0.386,0.466,0.852,4.31,3.75,0.56,141.6,0.17,0.15938864628820962,0.2336244541484716,0.039301310043668124,0.195,66,0.37578602620087337,490,0.09795918367346938,0.19387755102040816,0.012244897959183673,0.10099999999999998,0.3299795918367347,0.355,0.382,109.6,1.94,1.97
14125,노시환,2022,22 3B,115,490,434,55,122,24,1,6,59,48,95,4,1,6,2,0.281,0.355,0.382,0.737,1.94,1.97,-0.03,109.6,0.127,0.09795918367346938,0.19387755102040816,0.012244897959183673,0.10099999999999998,91,0.3299795918367347,595,0.12436974789915967,0.19831932773109243,0.052100840336134456,0.24300000000000005,0.40294117647058825,0.388,0.541,160.0,6.74,6.38
14125,노시환,2023,23 3B,131,595,514,85,153,30,1,31,101,74,118,4,5,2,1,0.298,0.388,0.541,0.929,6.74,6.38,0.35,160.0,0.188,0.12436974789915967,0.19831932773109243,0.052100840336134456,0.24300000000000005,91,0.40294117647058825,601,0.09983361064891846,0.2146422628951747,0.03993344425956739,0.182,0.35722129783693846,0.356,0.454,106.5,2.49,2.58
14125,노시환,2024,24 3B,136,601,526,88,143,20,2,24,89,60,129,11,9,6,0,0.272,0.356,0.454,0.81,2.49,2.58,-0.08,106.5,0.145,0.09983361064891846,0.2146422628951747,0.03993344425956739,0.182,97,0.35722129783693846,624,0.11217948717948718,0.20032051282051283,0.05128205128205128,0.237,0.3712179487179487,0.354,0.497,129.7,4.88,4.47
14137,문보경,2022,22 3B,126,466,406,52,128,22,3,9,56,47,56,1,1,7,0,0.315,0.382,0.451,0.833,4.27,3.79,0.47,141.9,0.157,0.10085836909871244,0.12017167381974249,0.019313304721030045,0.136,94,0.3616094420600859,542,0.1070110701107011,0.15313653136531366,0.01845018450184502,0.14700000000000002,0.3574169741697417,0.377,0.448,138.5,4.12,4.45
14137,문보경,2023,23 3B,131,542,469,77,141,29,5,10,72,58,83,2,2,9,8,0.301,0.377,0.448,0.825,4.12,4.45,-0.33,138.5,0.158,0.1070110701107011,0.15313653136531366,0.01845018450184502,0.14700000000000002,97,0.3574169741697417,602,0.1079734219269103,0.18604651162790697,0.036544850498338874,0.20600000000000002,0.3774750830564784,0.372,0.507,130.4,4.46,4.61
14137,문보경,2024,24 3B,144,602,519,80,156,35,3,22,101,65,112,2,3,7,6,0.301,0.372,0.507,0.879,4.46,4.61,-0.15,130.4,0.169,0.1079734219269103,0.18604651162790697,0.036544850498338874,0.20600000000000002,96,0.3774750830564784,607,0.1301482701812191,0.17792421746293247,0.039538714991762765,0.184,0.36494233937397036,0.371,0.46,135.5,4.18,4.72
14160,고승민,2024,24 2B,120,532,481,79,148,27,6,14,87,41,78,1,0,5,4,0.308,0.358,0.476,0.834,3.18,3.06,0.12,107.9,0.152,0.07706766917293233,0.14661654135338345,0.02631578947368421,0.16799999999999998,101,0.361484962406015,538,0.10408921933085502,0.15427509293680297,0.007434944237918215,0.07899999999999996,0.31247211895910787,0.35,0.35,94.3,2.05,1.66
14224,터커,2020,20 RF,142,631,542,100,166,40,0,32,113,76,67,9,3,0,2,0.306,0.398,0.557,0.955,4.97,5.72,-0.75,150.1,0.198,0.12044374009508717,0.10618066561014262,0.05071315372424723,0.25100000000000006,94,0.4129635499207607,539,0.11317254174397032,0.12244897959183673,0.016697588126159554,0.11299999999999999,0.3105380333951762,0.334,0.35,89.0,0.25,0.5
14587,최지훈,2020,20 RF,127,520,466,66,120,19,5,1,27,38,80,5,0,18,6,0.258,0.318,0.326,0.644,0.7,-0.01,0.7,65.4,0.088,0.07307692307692308,0.15384615384615385,0.0019230769230769232,0.068,95,0.28596153846153843,534,0.09550561797752809,0.13295880149812733,0.009363295880149813,0.09999999999999998,0.31140449438202245,0.342,0.362,90.1,2.38,1.85
14587,최지훈,2021,21 RF,136,534,461,75,121,19,6,5,45,51,71,8,0,26,6,0.262,0.342,0.362,0.704,2.38,1.85,0.52,90.1,0.114,0.09550561797752809,0.13295880149812733,0.009363295880149813,0.09999999999999998,91,0.31140449438202245,640,0.0734375,0.1203125,0.015625,0.123,0.34159375,0.362,0.427,118.9,5.87,4.58
14587,최지훈,2022,22 CF,144,640,569,93,173,32,4,10,61,47,77,7,0,31,7,0.304,0.362,0.427,0.789,5.87,4.58,1.3,118.9,0.142,0.0734375,0.1203125,0.015625,0.123,127,0.34159375,503,0.05765407554671968,0.09940357852882704,0.003976143141153081,0.08899999999999997,0.29425447316103376,0.315,0.357,83.4,1.3,1.65
14587,최지훈,2023,23 CF,117,503,462,65,124,19,8,2,30,29,50,3,0,21,2,0.268,0.315,0.357,0.672,1.3,1.65,-0.36,83.4,0.101,0.05765407554671968,0.09940357852882704,0.003976143141153081,0.08899999999999997,95,0.29425447316103376,543,0.09208103130755065,0.13075506445672191,0.020257826887661142,0.14299999999999996,0.3334990791896869,0.345,0.418,92.2,1.82,2.09
14587,최지훈,2024,24 CF,125,543,483,89,133,22,7,11,49,50,71,2,0,32,5,0.275,0.345,0.418,0.763,1.82,2.09,-0.27,92.2,0.128,0.09208103130755065,0.13075506445672191,0.020257826887661142,0.14299999999999996,93,0.3334990791896869,574,0.07491289198606271,0.15156794425087108,0.012195121951219513,0.08700000000000002,0.31632404181184665,0.342,0.371,93.8,2.3,2.25
14591,이주형,2024,24 RF,115,537,473,82,126,19,3,13,60,49,119,14,1,6,0,0.266,0.352,0.402,0.754,2.03,1.78,0.25,103.6,0.133,0.09124767225325885,0.22160148975791433,0.024208566108007448,0.136,91,0.3373743016759777,514,0.07198443579766536,0.2237354085603113,0.021400778210116732,0.128,0.3177431906614786,0.337,0.368,103.8,2.93,2.37
14599,알테어,2020,20 CF,136,546,482,90,134,20,7,31,108,46,149,12,3,22,3,0.278,0.352,0.541,0.893,3.38,3.96,-0.58,124.6,0.168,0.08424908424908426,0.27289377289377287,0.056776556776556776,0.263,76,0.38435897435897437,565,0.10088495575221239,0.2761061946902655,0.05663716814159292,0.242,0.37860176991150446,0.358,0.514,131.9,4.96,4.62
14629,마차도,2020,20 SS,144,560,486,79,136,31,1,12,67,54,60,8,2,15,1,0.28,0.356,0.422,0.778,3.92,3.4,0.52,103.6,0.141,0.09642857142857143,0.10714285714285714,0.02142857142857143,0.14199999999999996,92,0.3412321428571428,539,0.10760667903525047,0.12059369202226346,0.00927643784786642,0.08199999999999996,0.3216326530612245,0.359,0.361,94.6,3.65,2.89
14757,피렐라,2021,21 LF,140,621,553,102,158,25,2,29,97,57,89,8,2,9,6,0.286,0.359,0.495,0.854,2.47,2.64,-0.17,126.2,0.161,0.09178743961352658,0.143317230273752,0.04669887278582931,0.20900000000000002,102,0.3732045088566828,630,0.0873015873015873,0.12857142857142856,0.044444444444444446,0.22299999999999992,0.4235079365079365,0.411,0.565,170.8,6.65,7.06
14757,피렐라,2022,22 LF,141,630,561,102,192,33,4,28,109,55,81,12,12,15,5,0.342,0.411,0.565,0.976,6.65,7.06,-0.41,170.8,0.205,0.0873015873015873,0.12857142857142856,0.044444444444444446,0.22299999999999992,127,0.4235079365079365,605,0.06942148760330578,0.1140495867768595,0.026446280991735537,0.14,0.33735537190082643,0.339,0.425,107.9,0.66,1.62
14765,김주원,2023,23 SS,127,474,403,56,94,9,2,10,54,44,106,15,1,15,3,0.233,0.328,0.34,0.668,2.3,2.37,-0.07,89.8,0.106,0.09282700421940929,0.22362869198312235,0.02109704641350211,0.10700000000000001,73,0.29915611814345994,475,0.10736842105263159,0.2336842105263158,0.018947368421052633,0.127,0.3341263157894737,0.371,0.379,108.4,3.87,3.19
14765,김주원,2024,24 SS,134,475,385,61,97,18,2,9,49,51,111,25,1,16,6,0.252,0.371,0.379,0.75,3.87,3.19,0.68,108.4,0.143,0.10736842105263159,0.2336842105263158,0.018947368421052633,0.127,68,0.3341263157894737,624,0.10096153846153846,0.1778846153846154,0.02403846153846154,0.16200000000000003,0.3649038461538462,0.379,0.451,131.1,6.33,6.27
14785,김휘집,2024,24 SS,140,562,488,78,126,24,1,16,73,52,119,10,1,4,3,0.258,0.337,0.41,0.747,2.31,1.74,0.57,95.0,0.125,0.09252669039145907,0.2117437722419929,0.028469750889679714,0.15199999999999997,85,0.3281672597864769,500,0.08,0.178,0.034,0.17099999999999999,0.34228,0.349,0.42,112.3,2.87,2.78
14888,추신수,2021,21 RF,137,580,461,84,122,19,2,21,69,103,123,12,4,25,9,0.265,0.409,0.451,0.86,3.81,4.19,-0.38,140.9,0.177,0.17758620689655172,0.2120689655172414,0.03620689655172414,0.186,80,0.38341379310344825,499,0.14228456913827656,0.20040080160320642,0.03206412825651302,0.17099999999999999,0.36148296593186374,0.382,0.43,133.8,2.93,2.87
14888,추신수,2022,22 DH,112,499,409,77,106,20,1,16,58,71,100,13,1,15,5,0.259,0.382,0.43,0.812,2.93,2.87,0.06,133.8,0.159,0.14228456913827656,0.20040080160320642,0.03206412825651302,0.17099999999999999,69,0.36148296593186374,462,0.1406926406926407,0.170995670995671,0.025974025974025976,0.14400000000000002,0.35119047619047616,0.379,0.398,124.2,1.78,1.99
14996,소크라테스,2022,22 CF,127,554,514,83,160,29,7,17,77,34,81,2,4,12,7,0.311,0.354,0.494,0.848,4.6,4.76,-0.15,136.4,0.157,0.061371841155234655,0.14620938628158844,0.030685920577617327,0.183,107,0.36823104693140796,608,0.08552631578947369,0.13157894736842105,0.03289473684210526,0.17800000000000005,0.3513322368421053,0.344,0.463,125.0,4.0,3.64
14996,소크라테스,2023,23 CF,142,608,547,91,156,31,3,20,96,52,80,1,4,15,6,0.285,0.344,0.463,0.807,4.0,3.64,0.37,125.0,0.144,0.08552631578947369,0.13157894736842105,0.03289473684210526,0.17800000000000005,102,0.3513322368421053,602,0.0681063122923588,0.1511627906976744,0.04318936877076412,0.20600000000000002,0.3794186046511628,0.359,0.516,121.2,3.54,3.63
15034,이재현,2023,23 SS,143,538,458,61,114,19,2,12,60,52,89,6,0,5,4,0.249,0.33,0.378,0.708,2.73,2.52,0.22,95.9,0.115,0.09665427509293681,0.1654275092936803,0.022304832713754646,0.129,81,0.30643122676579926,458,0.12663755458515283,0.1812227074235808,0.03056768558951965,0.15899999999999997,0.34973799126637556,0.365,0.419,104.8,3.13,2.53
15034,이재현,2024,24 SS,109,458,389,71,101,18,1,14,66,58,83,8,1,2,1,0.26,0.365,0.419,0.784,3.13,2.53,0.6,104.8,0.146,0.12663755458515283,0.1812227074235808,0.03056768558951965,0.15899999999999997,68,0.34973799126637556,555,0.12432432432432433,0.21441441441441442,0.02882882882882883,0.173,0.3421261261261262,0.36,0.427,113.9,5.13,4.49
15035,김영웅,2024,24 3B,126,509,456,65,115,16,3,28,79,45,155,3,0,9,2,0.252,0.321,0.485,0.806,2.37,1.66,0.71,97.8,0.137,0.08840864440078586,0.3045186640471513,0.0550098231827112,0.23299999999999998,68,0.3491355599214145,499,0.09619238476953908,0.2865731462925852,0.04408817635270541,0.20600000000000002,0.34026052104208415,0.323,0.455,102.8,2.82,2.03
15530,에레디아,2023,23 LF,122,523,473,76,153,29,0,12,76,39,75,9,4,12,8,0.323,0.385,0.461,0.846,3.95,3.74,0.21,135.9,0.163,0.0745697896749522,0.14340344168260039,0.022944550669216062,0.138,112,0.37304015296367105,591,0.047377326565143825,0.12351945854483926,0.03553299492385787,0.17800000000000005,0.40634517766497463,0.399,0.538,137.2,4.56,4.24
15532,오스틴,2023,23 1B,139,583,520,87,163,29,4,23,95,53,75,3,2,7,3,0.313,0.376,0.517,0.893,5.13,5.06,0.07,153.9,0.175,0.09090909090909091,0.12864493996569468,0.03945111492281304,0.20400000000000001,107,0.3869125214408234,604,0.10099337748344371,0.1357615894039735,0.052980132450331126,0.25399999999999995,0.4086754966887417,0.384,0.573,147.8,5.23,5.06
15532,오스틴,2024,24 1B,140,604,527,99,168,32,3,32,132,61,82,3,6,12,8,0.319,0.384,0.573,0.957,5.23,5.06,0.17,147.8,0.192,0.10099337748344371,0.1357615894039735,0.052980132450331126,0.25399999999999995,101,0.4086754966887417,499,0.12224448897795591,0.12424849699398798,0.06212424849699399,0.282,0.4201202404809619,0.393,0.595,171.6,4.86,5.11
16106,레이예스,2024,24 RF,144,632,574,88,202,40,3,15,111,46,82,1,2,5,0,0.352,0.394,0.51,0.904,3.51,4.09,-0.58,127.5,0.179,0.07278481012658228,0.12974683544303797,0.023734177215189875,0.15800000000000003,144,0.3920569620253165,643,0.09020217729393468,0.1026438569206843,0.02021772939346812,0.14899999999999997,0.3760342146189736,0.386,0.475,124.8,3.21,3.63
